TVID,TABLENAME,VARNAME,NEWVARNAME,VARTYPE,VARDEFAULT,SELECT,DESCRIPTION
340,LVINORM,LVI_NDVI35M,LVI_NDVI35M,continuous,,0,
341,LVINORM,LVI_NDVI35S,LVI_NDVI35S,continuous,,0,
342,LVINORM,LVI_NDVI43M,LVI_NDVI43M,continuous,,0,
343,LVINORM,LVI_NDVI43S,LVI_NDVI43S,continuous,,0,
344,LVINORM,LVI_NDVI45M,LVI_NDVI45M,continuous,,0,
345,LVINORM,LVI_NDVI45S,LVI_NDVI45S,continuous,,0,
346,LVINORM,LVI_NDVI73M,LVI_NDVI73M,continuous,,0,
347,LVINORM,LVI_NDVI73S,LVI_NDVI73S,continuous,,0,
348,LVINORM,LVI_BRIGHTM,LVI_BRIGHTM,continuous,,0,
349,LVINORM,LVI_BRIGHTS,LVI_BRIGHTS,continuous,,0,
350,LVINORM,LVI_GREENM,LVI_GREENM,continuous,,0,
351,LVINORM,LVI_GREENS,LVI_GREENS,continuous,,0,
352,LVINORM,LVI_WETM,LVI_WETM,continuous,,0,
353,LVINORM,LVI_WETS,LVI_WETS,continuous,,0,
354,LVINORM,LVI_DEMM,LVI_DEMM,continuous,,0,
355,LVINORM,LVI_DEMS,LVI_DEMS,continuous,,0,
356,LVINORM,LVI_SLOPEM,LVI_SLOPEM,continuous,,0,
357,LVINORM,LVI_SLOPES,LVI_SLOPES,continuous,,0,
358,LVINORM,LVI_ASPECTM,LVI_ASPECTM,continuous,,0,
359,LVINORM,LVI_ASPECTS,LVI_ASPECTS,continuous,,0,
360,LVINORM,LVI_CENTX,LVI_CENTX,continuous,,0,
361,LVINORM,LVI_CENTY,LVI_CENTY,continuous,,0,
362,LVINORM,LVI_PROP_AT,LVI_PROP_AT,proportion,,0,
363,LVINORM,LVI_PROP_FD,LVI_PROP_FD,proportion,,0,
364,LVINORM,LVI_PROP_PL,LVI_PROP_PL,proportion,,0,
365,LVINORM,LVI_PROP_SX,LVI_PROP_SX,proportion,,0,
366,LVINORM,LVI_HT_AT,LVI_HT_AT,continuous,,1,
367,LVINORM,LVI_HT_FD,LVI_HT_FD,continuous,,1,
368,LVINORM,LVI_HT_PL,LVI_HT_PL,continuous,,1,
369,LVINORM,LVI_HT_SX,LVI_HT_SX,continuous,,1,
370,LVINORM,LVI_AGE_AT,LVI_AGE_AT,continuous,,1,
371,LVINORM,LVI_AGE_FD,LVI_AGE_FD,continuous,,1,
372,LVINORM,LVI_AGE_PL,LVI_AGE_PL,continuous,,1,
373,LVINORM,LVI_AGE_SX,LVI_AGE_SX,continuous,,1,
374,LVINORM,ODDS_AT,ODDS_AT,continuous,,0,
375,LVINORM,ODDS_FD,ODDS_FD,continuous,,0,
376,LVINORM,ODDS_PL,ODDS_PL,continuous,,0,
377,LVINORM,ODDS_SX,ODDS_SX,continuous,,0,
378,LVINORM,LODDS_AT,LODDS_AT,continuous,,0,
379,LVINORM,LODDS_FD,LODDS_FD,continuous,,0,
380,LVINORM,LODDS_PL,LODDS_PL,continuous,,0,
381,LVINORM,LODDS_SX,LODDS_SX,continuous,,0,
382,LVINORM,ARCSIN_AT,ARCSIN_AT,continuous,,0,
383,LVINORM,ARCSIN_FD,ARCSIN_FD,continuous,,0,
384,LVINORM,ARCSIN_PL,ARCSIN_PL,continuous,,0,
385,LVINORM,ARCSIN_SX,ARCSIN_SX,continuous,,0,
386,LVINORM,LVI_BPH_AT,LVI_BPH_AT,continuous,,1,
387,LVINORM,LVI_BPH_FD,LVI_BPH_FD,continuous,,1,
388,LVINORM,LVI_BPH_PL,LVI_BPH_PL,continuous,,1,
389,LVINORM,LVI_BPH_SX,LVI_BPH_SX,continuous,,1,
390,LVINORM,SBS,SBS,dummy,,0,
391,LVINORM,SBPS,SBPS,dummy,,0,
392,LVINORM,MS,MS,dummy,,0,
393,LVINORM,SBSmc,SBSmc,dummy,,0,
394,LVINORM,SBPSdc,SBPSdc,dummy,,0,
395,LVINORM,SBPSmk,SBPSmk,dummy,,0,
396,LVINORM,SBSdc,SBSdc,dummy,,0,
397,LVINORM,SBSdw,SBSdw,dummy,,0,
398,LVINORM,SBSmk,SBSmk,dummy,,0,
399,LVINORM,SBPSmc,SBPSmc,dummy,,0,
400,LVINORM,MSmc,MSmc,dummy,,0,
401,LVINORM,MSxv,MSxv,dummy,,0,
402,LVINORM,SBPSxv,SBPSxv,dummy,,0,
403,LVINORM,MSmk,MSmk,dummy,,0,
404,LVINORM,SBPSxc,SBPSxc,dummy,,0,
405,LVINORM,MSdc,MSdc,dummy,,0,
406,LVINORM,LVI_BECZ,LVI_BECZ,nominal,,0,
407,LVINORM,LVI_BECZS,LVI_BECZS,nominal,,0,
408,LVINORM,CLASS1,CLASS1,nominal,,0,
409,LVINORM,CLASS2,CLASS2,nominal,,0,
410,LVINORM,CLASS3,CLASS3,nominal,,0,
411,LVINORM,CLASS4,CLASS4,nominal,,0,
412,LVINORM,CLASS5,CLASS5,nominal,,0,
413,LVINORM,CLASS6,CLASS6,nominal,,0,
414,LVINORM,CLASS7,CLASS7,nominal,,0,
415,LVINORM,CLASS8,CLASS8,nominal,,0,
416,LVINORM,CLASS9,CLASS9,nominal,,0,
417,LVINORM,CLASS10,CLASS10,nominal,,0,
418,LVINORM,CLASS11,CLASS11,nominal,,0,
419,LVINORM,CLASS12,CLASS12,nominal,,0,
420,LVINORM,CLASS13,CLASS13,nominal,,0,
421,LVINORM,CLASS14,CLASS14,nominal,,0,
422,LVINORM,CLASS15,CLASS15,nominal,,0,
423,LVINORM,CLASS16,CLASS16,nominal,,0,
424,LVINORM,CLASS17,CLASS17,nominal,,0,
425,LVINORM,CLASS18,CLASS18,nominal,,0,
426,LVINORM,CLASS19,CLASS19,nominal,,0,
427,LVINORM,CLASS20,CLASS20,nominal,,0,
428,VARSELDICT,TVID,TVID,integer,,0,
429,VARSELDICT,TABLENAME,TABLENAME,string,,0,
430,VARSELDICT,VARNAME,VARNAME,string,,0,
431,VARSELDICT,S1,S1,string,,0,
432,VARSELDICT,S2,S2,string,,0,
433,VARSELDICT,S3,S3,string,,0,
434,VARSELDICT,S4,S4,string,,0,
435,VARSELDICT,S5,S5,string,,0,
436,VARSELDICT,S6,S6,string,,0,
437,VARSELDICT,S7,S7,string,,0,
438,VARSELDICT,S8,S8,string,,0,
439,VARSELDICT,S9,S9,string,,0,
440,VARSELDICT,S10,S10,string,,0,
441,VARSELDICT,S11,S11,string,,0,
442,VARSELDICT,S12,S12,string,,0,
443,VARSELDICT,S13,S13,string,,0,
444,VARSELDICT,S14,S14,string,,0,
445,VARSELDICT,S15,S15,string,,0,
446,VARSELDICT,S16,S16,string,,0,
447,VARSELDICT,S17,S17,string,,0,
448,VARSELDICT,S18,S18,string,,0,
449,VARSELDICT,S19,S19,string,,0,
450,VARSELDICT,S20,S20,string,,0,
451,VARSELECT,UID,UID,integer,,0,R output file
452,VARSELECT,MODELID,MODELID,integer,,0,R output file
453,VARSELECT,SOLTYPE,SOLTYPE,integer,,0,R output file
454,VARSELECT,SOLNUM,SOLNUM,integer,,0,R output file
455,VARSELECT,KVAR,KVAR,integer,,0,R output file
456,VARSELECT,VARNUM,VARNUM,integer,,0,R output file
457,VARSELECT,VARNAME,VARNAME,string,,0,R output file
